station_id,station_group_id,station_name,prefecture,city,ward_or_city,address,latitude,longitude,lines,companies,line_count,importance_rank,importance_score,source
3001302,3001302,甚目寺,愛知県,あま市,あま市,愛知県あま市甚目寺郷浦,35.195953,136.825492,名鉄津島線,名古屋鉄道,1,D,5,駅データ.jp
3001303,3001303,七宝,愛知県,あま市,あま市,愛知県あま市七宝町沖之島返上地82-1,35.195775,136.806413,名鉄津島線,名古屋鉄道,1,D,5,駅データ.jp
3001304,3001304,木田,愛知県,あま市,あま市,愛知県あま市木田道下54-2,35.195328,136.787865,名鉄津島線,名古屋鉄道,1,D,5,駅データ.jp
3001305,3001305,青塚,愛知県,津島市,津島市,津島市青塚町字高畑３０４-４,35.198674,136.76708,名鉄津島線,名古屋鉄道,1,D,5,駅データ.jp
3001306,3001306,勝幡,愛知県,愛西市,愛西市,愛西市勝幡町五俵入２２６６-４,35.195143,136.750082,名鉄津島線,名古屋鉄道,1,D,5,駅データ.jp
3001307,3001307,藤浪,愛知県,愛西市,愛西市,愛西市諏訪町中島３６７,35.188911,136.738766,名鉄津島線,名古屋鉄道,1,D,5,駅データ.jp
3001308,3001308,津島,愛知県,津島市,津島市,津島市錦町１-１,35.177982,136.730995,名鉄尾西線|名鉄津島線,名古屋鉄道,2,C,23,駅データ.jp
3001403,3001403,五ノ三,愛知県,弥富市,弥富市,弥富市五之三町西本田２７,35.129838,136.711464,名鉄尾西線,名古屋鉄道,1,D,5,駅データ.jp
3001404,3001404,佐屋,愛知県,愛西市,愛西市,愛西市須依町佐原２２７７,35.147552,136.716612,名鉄尾西線,名古屋鉄道,1,D,5,駅データ.jp
3001405,3001405,日比野,愛知県,愛西市,愛西市,愛知県愛西市柚木町東田面793番地3,35.163258,136.728351,名鉄尾西線,名古屋鉄道,1,D,5,駅データ.jp
3001407,3001407,町方,愛知県,愛西市,愛西市,愛西市町方町南堤外１,35.18898,136.727551,名鉄尾西線,名古屋鉄道,1,D,5,駅データ.jp
3001408,3001408,六輪,愛知県,稲沢市,稲沢市,稲沢市平和町須ケ脇４２６,35.202395,136.729306,名鉄尾西線,名古屋鉄道,1,D,5,駅データ.jp
3001409,3001409,渕高,愛知県,愛西市,愛西市,愛西市渕高町五ノ割４０-４,35.213944,136.727256,名鉄尾西線,名古屋鉄道,1,D,5,駅データ.jp
3001410,3001410,丸渕,愛知県,稲沢市,稲沢市,稲沢市祖父江町三丸渕八嶋２０-３,35.222635,136.728991,名鉄尾西線,名古屋鉄道,1,D,5,駅データ.jp
3001411,3001411,上丸渕,愛知県,稲沢市,稲沢市,稲沢市祖父江町三丸渕郷前４８-３,35.233809,136.732521,名鉄尾西線,名古屋鉄道,1,D,5,駅データ.jp
3001412,3001412,森上,愛知県,稲沢市,稲沢市,稲沢市祖父江町森上本郷７１８-１,35.247229,136.736698,名鉄尾西線,名古屋鉄道,1,D,5,駅データ.jp
3001413,3001413,山崎,愛知県,稲沢市,稲沢市,稲沢市祖父江町山崎中屋敷１０５-１,35.256548,136.739372,名鉄尾西線,名古屋鉄道,1,D,5,駅データ.jp
3001414,3001414,玉野,愛知県,一宮市,一宮市,一宮市玉野字河瑞１９,35.266327,136.747982,名鉄尾西線,名古屋鉄道,1,D,5,駅データ.jp
3001415,3001415,萩原,愛知県,一宮市,一宮市,一宮市萩原町串作字荒神田面１４１４,35.277157,136.757703,名鉄尾西線,名古屋鉄道,1,D,5,駅データ.jp
3001416,3001416,二子,愛知県,一宮市,一宮市,一宮市萩原町萩原字大日２９０３-３,35.283986,136.766268,名鉄尾西線,名古屋鉄道,1,D,5,駅データ.jp
3001417,3001417,苅安賀,愛知県,一宮市,一宮市,一宮市大和町苅安賀字上西之杁１３０,35.287194,136.778275,名鉄尾西線,名古屋鉄道,1,D,5,駅データ.jp
3001418,3001418,観音寺,愛知県,一宮市,一宮市,一宮市観音寺２-５-２,35.289716,136.786191,名鉄尾西線,名古屋鉄道,1,D,5,駅データ.jp
3001420,3001420,西一宮,愛知県,一宮市,一宮市,一宮市天王１-３-１,35.307603,136.791948,名鉄尾西線,名古屋鉄道,1,D,13,駅データ.jp
3001421,3001421,開明,愛知県,一宮市,一宮市,一宮市開明名古羅４７-１,35.31926,136.7741,名鉄尾西線,名古屋鉄道,1,D,5,駅データ.jp
3001422,3001422,奥町,愛知県,一宮市,一宮市,一宮市奥町字南目草３０-１,35.32434,136.761092,名鉄尾西線,名古屋鉄道,1,D,5,駅データ.jp
3001423,3001423,玉ノ井,愛知県,一宮市,一宮市,一宮市木曽川町玉ノ井古井田１４０,35.334887,136.757968,名鉄尾西線,名古屋鉄道,1,D,5,駅データ.jp
3001504,3001504,下小田井,愛知県,清須市,清須市,清須市西枇杷島町上新,35.201878,136.870638,名鉄犬山線,名古屋鉄道,1,D,5,駅データ.jp
3001505,3001505,中小田井,愛知県,名古屋市,名古屋市西区,名古屋市西区中小田井,35.214647,136.876772,名鉄犬山線,名古屋鉄道,1,D,5,駅データ.jp
3001506,3001506,上小田井,愛知県,名古屋市,名古屋市西区,名古屋市西区貴生町,35.223482,136.876941,名古屋市営地下鉄鶴舞線|名鉄犬山線,名古屋市交通局|名古屋鉄道,2,D,15,駅データ.jp
3001507,3001507,西春,愛知県,北名古屋市,北名古屋市,北名古屋市九之坪南町,35.244627,136.871235,名鉄犬山線,名古屋鉄道,1,D,5,駅データ.jp
3001508,3001508,徳重・名古屋芸大,愛知県,北名古屋市,北名古屋市,北名古屋市徳重大畑,35.256045,136.873384,名鉄犬山線,名古屋鉄道,1,D,5,駅データ.jp
3001509,3001509,大山寺,愛知県,岩倉市,岩倉市,岩倉市大山寺町東出,35.263508,136.874748,名鉄犬山線,名古屋鉄道,1,D,5,駅データ.jp
3001510,3001510,岩倉,愛知県,岩倉市,岩倉市,岩倉市本町１丁目,35.277972,136.873511,名鉄犬山線,名古屋鉄道,1,D,13,駅データ.jp
3001511,3001511,石仏,愛知県,岩倉市,岩倉市,岩倉市石仏町,35.295545,136.871144,名鉄犬山線,名古屋鉄道,1,D,5,駅データ.jp
3001512,3001512,布袋,愛知県,江南市,江南市,江南市布袋町西布,35.317135,136.872987,名鉄犬山線,名古屋鉄道,1,D,5,駅データ.jp
3001513,3001513,江南,愛知県,江南市,江南市,江南市古知野町字朝日,35.33475,136.872109,名鉄犬山線,名古屋鉄道,1,D,13,駅データ.jp
3001514,3001514,柏森,愛知県,,,丹羽郡扶桑町柏森天神,35.344807,136.900181,名鉄犬山線,名古屋鉄道,1,D,5,駅データ.jp
3001515,3001515,扶桑,愛知県,,,丹羽郡扶桑町大字高雄字下山,35.359557,136.91597,名鉄犬山線,名古屋鉄道,1,D,5,駅データ.jp
3001516,3001516,木津用水,愛知県,,,丹羽郡扶桑町大字高雄字米の山,35.366914,136.925977,名鉄犬山線,名古屋鉄道,1,D,5,駅データ.jp
3001517,3001517,犬山口,愛知県,犬山市,犬山市,犬山市大字犬山字末友,35.374212,136.939945,名鉄犬山線,名古屋鉄道,1,D,13,駅データ.jp
3001518,3001518,犬山,愛知県,犬山市,犬山市,犬山市大字犬山字富士見町,35.379871,136.945536,名鉄小牧線|名鉄広見線|名鉄犬山線,名古屋鉄道,3,C,32,駅データ.jp
3001519,3001519,犬山遊園,愛知県,犬山市,犬山市,犬山市大字犬山字端泉寺,35.390331,136.946894,名鉄犬山線,名古屋鉄道,1,D,13,駅データ.jp
3001602,3001602,鵜沼宿,岐阜県,各務原市,各務原市,各務原市鵜沼西町４丁目,35.400015,136.932567,名鉄各務原線,名古屋鉄道,1,D,5,駅データ.jp
3001603,3001603,羽場,岐阜県,各務原市,各務原市,各務原市鵜沼羽場町６丁目,35.40119,136.921535,名鉄各務原線,名古屋鉄道,1,D,5,駅データ.jp
3001604,3001604,苧ヶ瀬,岐阜県,各務原市,各務原市,岐阜県各務原市鵜沼各務原町五丁目250,35.403273,136.912266,名鉄各務原線,名古屋鉄道,1,D,5,駅データ.jp
3001606,3001606,二十軒,岐阜県,各務原市,各務原市,各務原市鵜沼三ツ池町３丁目,35.400098,136.889307,名鉄各務原線,名古屋鉄道,1,D,5,駅データ.jp
3001607,3001607,三柿野,岐阜県,各務原市,各務原市,各務原市蘇原三柿野町字往来添,35.400156,136.876084,名鉄各務原線,名古屋鉄道,1,D,5,駅データ.jp
3001608,3001608,六軒,岐阜県,各務原市,各務原市,各務原市蘇原六軒町４丁目,35.40105,136.861554,名鉄各務原線,名古屋鉄道,1,D,5,駅データ.jp
3001609,3001609,各務原市役所前,岐阜県,各務原市,各務原市,各務原市那加桜町２丁目,35.400869,136.847067,名鉄各務原線,名古屋鉄道,1,D,13,駅データ.jp
3001610,3001610,市民公園前,岐阜県,各務原市,各務原市,各務原市那加門前町４丁目,35.400572,136.841829,名鉄各務原線,名古屋鉄道,1,D,5,駅データ.jp
3001612,3001612,新加納,岐阜県,各務原市,各務原市,各務原市那加浜見町１丁目,35.39938,136.824414,名鉄各務原線,名古屋鉄道,1,D,5,駅データ.jp
3001613,3001613,高田橋,岐阜県,岐阜市,岐阜市,岐阜市高田２丁目,35.398383,136.811488,名鉄各務原線,名古屋鉄道,1,D,5,駅データ.jp
3001614,3001614,手力,岐阜県,岐阜市,岐阜市,岐阜市蔵前７丁目,35.398269,136.804472,名鉄各務原線,名古屋鉄道,1,D,5,駅データ.jp
3001615,3001615,切通,岐阜県,岐阜市,岐阜市,岐阜市南長森切通,35.400257,136.79564,名鉄各務原線,名古屋鉄道,1,D,5,駅データ.jp
3001616,3001616,細畑,岐阜県,岐阜市,岐阜市,岐阜市長森細畑,35.401637,136.785141,名鉄各務原線,名古屋鉄道,1,D,5,駅データ.jp
3001617,3001617,田神,岐阜県,岐阜市,岐阜市,岐阜市入舟町１丁目,35.411261,136.772189,名鉄各務原線,名古屋鉄道,1,D,5,駅データ.jp
3001702,3001702,富岡前,愛知県,犬山市,犬山市,犬山市大字富岡字株池１２７-３,35.379508,136.962112,名鉄広見線,名古屋鉄道,1,D,5,駅データ.jp
3001703,3001703,善師野,愛知県,犬山市,犬山市,犬山市大字善師野字真土５-２,35.389744,136.980027,名鉄広見線,名古屋鉄道,1,D,5,駅データ.jp
3001704,3001704,西可児,岐阜県,可児市,可児市,可児市東帷子３３４-３,35.404685,137.010616,名鉄広見線,名古屋鉄道,1,D,13,駅データ.jp
3001705,3001705,可児川,岐阜県,可児市,可児市,可児市土田字北割田１３５６-７,35.41812,137.01847,名鉄広見線,名古屋鉄道,1,D,13,駅データ.jp
3001706,3001706,日本ライン今渡,岐阜県,可児市,可児市,可児市今渡字野市場４０６-２,35.432302,137.036818,名鉄広見線,名古屋鉄道,1,D,5,駅データ.jp
3001708,3001708,明智,岐阜県,可児市,可児市,岐阜県可児市平貝戸川田551,35.433208,137.087295,名鉄広見線,名古屋鉄道,1,D,5,駅データ.jp
3001709,3001709,顔戸,岐阜県,,,可児郡御嵩町大字顔戸山之神３１８-３,35.434522,137.105154,名鉄広見線,名古屋鉄道,1,D,5,駅データ.jp
3001710,3001710,御嵩口,岐阜県,,,可児郡御嵩町中字茶園原４７３,35.431281,137.121741,名鉄広見線,名古屋鉄道,1,D,5,駅データ.jp
3001711,3001711,御嵩,岐阜県,,,可児郡御嵩町中字西之門２３０２-２,35.429723,137.127527,名鉄広見線,名古屋鉄道,1,D,5,駅データ.jp
3001801,3001801,上飯田,愛知県,名古屋市,名古屋市北区,名古屋市北区上飯田通２-４０,35.203845,136.929642,名古屋市営地下鉄上飯田線|名鉄小牧線,名古屋市交通局|名古屋鉄道,2,D,15,駅データ.jp
3001802,3001802,味鋺,愛知県,名古屋市,名古屋市北区,名古屋市北区東味鋺２-１２３,35.222478,136.936113,名鉄小牧線,名古屋鉄道,1,D,5,駅データ.jp
3001803,3001803,味美,愛知県,春日井市,春日井市,愛知県春日井市西本町,35.235209,136.937134,名鉄小牧線,名古屋鉄道,1,D,5,駅データ.jp
3001804,3001804,春日井,愛知県,春日井市,春日井市,春日井市大字春日井町字土合,35.25035,136.936228,名鉄小牧線,名古屋鉄道,1,D,13,駅データ.jp
3001805,3001805,牛山,愛知県,春日井市,春日井市,春日井市牛山町字下荒井９５１,35.264014,136.931356,名鉄小牧線,名古屋鉄道,1,D,5,駅データ.jp
3001806,3001806,間内,愛知県,春日井市,春日井市,春日井市牛山町字間内２８１-３,35.271585,136.9312,名鉄小牧線,名古屋鉄道,1,D,5,駅データ.jp
3001807,3001807,小牧口,愛知県,小牧市,小牧市,小牧市北外山字大畔,35.281717,136.927675,名鉄小牧線,名古屋鉄道,1,D,13,駅データ.jp
3001808,3001808,小牧,愛知県,小牧市,小牧市,小牧市中央１丁目,35.28915,136.928461,名鉄小牧線,名古屋鉄道,1,D,13,駅データ.jp
3001809,3001809,小牧原,愛知県,小牧市,小牧市,小牧市小牧原新田字南原,35.300145,136.935836,名鉄小牧線,名古屋鉄道,1,D,13,駅データ.jp
3001810,3001810,味岡,愛知県,小牧市,小牧市,小牧市岩崎１４３,35.309301,136.940304,名鉄小牧線,名古屋鉄道,1,D,5,駅データ.jp
3001811,3001811,田県神社前,愛知県,小牧市,小牧市,小牧市久保一色字佃１０５２-２,35.317422,136.943675,名鉄小牧線,名古屋鉄道,1,D,5,駅データ.jp
3001812,3001812,楽田,愛知県,犬山市,犬山市,犬山市若宮１２６-２,35.330548,136.950101,名鉄小牧線,名古屋鉄道,1,D,5,駅データ.jp
3001813,3001813,羽黒,愛知県,犬山市,犬山市,犬山市羽黒字古市場７５-１,35.351519,136.952486,名鉄小牧線,名古屋鉄道,1,D,5,駅データ.jp
3002002,3002002,西笠松,岐阜県,,,羽島郡笠松町天王町４５,35.36906,136.757901,名鉄竹鼻線,名古屋鉄道,1,D,5,駅データ.jp
3002003,3002003,柳津,岐阜県,岐阜市,岐阜市,岐阜市柳津町宮東,35.364925,136.737103,名鉄竹鼻線,名古屋鉄道,1,D,5,駅データ.jp
3002004,3002004,南宿,岐阜県,羽島市,羽島市,羽島市足近町南宿字北出９１６-１,35.347869,136.728604,名鉄竹鼻線,名古屋鉄道,1,D,5,駅データ.jp
3002005,3002005,須賀,岐阜県,羽島市,羽島市,羽島市正木町須賀小松２１９,35.340192,136.726805,名鉄竹鼻線,名古屋鉄道,1,D,5,駅データ.jp
3002006,3002006,不破一色,岐阜県,羽島市,羽島市,羽島市正木町須賀字道下２２２１-５,35.332959,136.721897,名鉄竹鼻線,名古屋鉄道,1,D,5,駅データ.jp
3002007,3002007,竹鼻,岐阜県,羽島市,羽島市,羽島市竹鼻町狐穴字栄町３３０５,35.326734,136.706399,名鉄竹鼻線,名古屋鉄道,1,D,5,駅データ.jp
3002008,3002008,羽島市役所前,岐阜県,羽島市,羽島市,羽島市竹鼻町字宮町７６１,35.321924,136.70003,名鉄竹鼻線,名古屋鉄道,1,D,13,駅データ.jp
3002009,3002009,江吉良,岐阜県,羽島市,羽島市,羽島市江吉良町江東８３９,35.31543,136.699686,名鉄竹鼻線|名鉄羽島線,名古屋鉄道,2,D,15,駅データ.jp
3002102,3002102,新羽島,岐阜県,羽島市,羽島市,羽島市舟橋町宮北１-１-１,35.315471,136.686582,名鉄羽島線,名古屋鉄道,1,D,13,駅データ.jp
3100101,3100101,大阪難波,大阪府,大阪市,大阪市中央区,大阪市中央区難波四丁目1-17,34.66683,135.499141,大阪メトロ千日前線|大阪メトロ四つ橋線|大阪メトロ御堂筋線|近鉄難波線|阪神なんば線,Osaka Metro|近畿日本鉄道|阪神電鉄,5,C,35,駅データ.jp
3100102,3100102,近鉄日本橋,大阪府,大阪市,大阪市中央区,大阪市中央区日本橋１-１８-１４,34.66708,135.506363,大阪メトロ千日前線|大阪メトロ堺筋線|近鉄難波線,Osaka Metro|近畿日本鉄道,3,C,24,駅データ.jp
3100103,3100103,大阪上本町,大阪府,大阪市,大阪市天王寺区,大阪市天王寺区上本町六丁目1-55,34.665513,135.522189,近鉄大阪線|近鉄難波線,近畿日本鉄道,2,D,15,駅データ.jp
3100105,3100105,今里,大阪府,大阪市,大阪市生野区,大阪市生野区新今里四丁目1-17,34.664788,135.549917,近鉄大阪線,近畿日本鉄道,1,D,5,駅データ.jp
3100106,3100106,布施,大阪府,東大阪市,東大阪市,東大阪市長堂１-１-１８,34.664092,135.563516,近鉄大阪線|近鉄奈良線,近畿日本鉄道,2,D,15,駅データ.jp
3100201,3100201,大和西大寺,奈良県,奈良市,奈良市,奈良市西大寺国見町１-１-１,34.69358,135.783169,近鉄京都線|近鉄奈良線|近鉄橿原線,近畿日本鉄道,3,C,24,駅データ.jp
3100202,3100202,尼ヶ辻,奈良県,奈良市,奈良市,奈良県奈良市尼辻中町11-1,34.681109,135.783519,近鉄橿原線,近畿日本鉄道,1,D,5,駅データ.jp
3100203,3100203,西ノ京,奈良県,奈良市,奈良市,奈良市西ノ京町字金岡４０８,34.670652,135.783186,近鉄橿原線,近畿日本鉄道,1,D,5,駅データ.jp
3100204,3100204,九条,奈良県,大和郡山市,大和郡山市,大和郡山市九条町字出口３７５,34.659523,135.782894,近鉄橿原線,近畿日本鉄道,1,D,5,駅データ.jp
3100205,3100205,近鉄郡山,奈良県,大和郡山市,大和郡山市,大和郡山市南郡山町２３２,34.646041,135.780756,近鉄橿原線,近畿日本鉄道,1,D,5,駅データ.jp
3100206,3100206,筒井,奈良県,大和郡山市,大和郡山市,大和郡山市筒井町八王寺６４０,34.620152,135.78067,近鉄橿原線,近畿日本鉄道,1,D,5,駅データ.jp
3100207,3100207,平端,奈良県,大和郡山市,大和郡山市,大和郡山市昭和町５１,34.606712,135.782804,近鉄天理線|近鉄橿原線,近畿日本鉄道,2,D,15,駅データ.jp
3100208,3100208,ファミリー公園前,奈良県,大和郡山市,大和郡山市,大和郡山市宮堂毘沙門３３９-２,34.597968,135.784987,近鉄橿原線,近畿日本鉄道,1,D,5,駅データ.jp
3100209,3100209,結崎,奈良県,,,磯城郡川西町結崎出屋敷５８４,34.584586,135.784782,近鉄橿原線,近畿日本鉄道,1,D,5,駅データ.jp
3100210,3100210,石見,奈良県,,,磯城郡三宅町石見４８５,34.571499,135.785765,近鉄橿原線,近畿日本鉄道,1,D,5,駅データ.jp
3100211,3100211,田原本,奈良県,,,磯城郡田原本町１７１,34.553489,135.790175,近鉄橿原線|近鉄田原本線,近畿日本鉄道,2,D,15,駅データ.jp
3100212,3100212,笠縫,奈良県,,,磯城郡田原本町秦庄３３０,34.541422,135.794076,近鉄橿原線,近畿日本鉄道,1,D,5,駅データ.jp
3100213,3100213,新ノ口,奈良県,橿原市,橿原市,橿原市新口町１２７,34.525332,135.794631,近鉄橿原線,近畿日本鉄道,1,D,5,駅データ.jp
3100214,3100214,大和八木,奈良県,橿原市,橿原市,橿原市内膳町５-１-２,34.513208,135.791484,近鉄大阪線|近鉄橿原線,近畿日本鉄道,2,D,15,駅データ.jp
3100215,3100215,八木西口,奈良県,橿原市,橿原市,橿原市八木町１-８-３２,34.509309,135.790707,近鉄橿原線,近畿日本鉄道,1,D,5,駅データ.jp
3100216,3100216,畝傍御陵前,奈良県,橿原市,橿原市,橿原市大久保町４５５,34.492758,135.794254,近鉄橿原線,近畿日本鉄道,1,D,5,駅データ.jp
3100217,3100217,橿原神宮前,奈良県,橿原市,橿原市,橿原市久米町６１８,34.483987,135.79434,近鉄南大阪線|近鉄吉野線|近鉄橿原線,近畿日本鉄道,3,C,32,駅データ.jp
3100302,3100302,河堀口,大阪府,大阪市,大阪市阿倍野区,大阪市阿倍野区天王寺町南２-２４-１,34.641166,135.524237,近鉄南大阪線,近畿日本鉄道,1,D,5,駅データ.jp
3100303,3100303,北田辺,大阪府,大阪市,大阪市東住吉区,大阪市東住吉区北田辺４-１６-２９,34.632184,135.528934,近鉄南大阪線,近畿日本鉄道,1,D,5,駅データ.jp
3100304,3100304,今川,大阪府,大阪市,大阪市東住吉区,大阪市東住吉区駒川３-４-５５,34.626226,135.531148,近鉄南大阪線,近畿日本鉄道,1,D,5,駅データ.jp
3100305,3100305,針中野,大阪府,大阪市,大阪市東住吉区,大阪市東住吉区駒川５-２４-８,34.616969,135.533078,近鉄南大阪線,近畿日本鉄道,1,D,5,駅データ.jp
3100306,3100306,矢田,大阪府,大阪市,大阪市東住吉区,大阪市東住吉区矢田２-２５-２７,34.605926,135.532942,近鉄南大阪線,近畿日本鉄道,1,D,5,駅データ.jp
3100307,3100307,河内天美,大阪府,松原市,松原市,松原市天美南３-１５-４１,34.585823,135.535509,近鉄南大阪線,近畿日本鉄道,1,D,5,駅データ.jp
3100308,3100308,布忍,大阪府,松原市,松原市,松原市北新町１-２-１,34.577824,135.539415,近鉄南大阪線,近畿日本鉄道,1,D,5,駅データ.jp
3100309,3100309,高見ノ里,大阪府,松原市,松原市,松原市高見の里３-１-１,34.575232,135.546189,近鉄南大阪線,近畿日本鉄道,1,D,5,駅データ.jp
3100310,3100310,河内松原,大阪府,松原市,松原市,松原市上田３-５-１,34.575563,135.557097,近鉄南大阪線,近畿日本鉄道,1,D,13,駅データ.jp
3100311,3100311,恵我ノ荘,大阪府,羽曳野市,羽曳野市,羽曳野市南恵我之荘８-１-２３,34.573591,135.572751,近鉄南大阪線,近畿日本鉄道,1,D,5,駅データ.jp
3100312,3100312,高鷲,大阪府,羽曳野市,羽曳野市,羽曳野市高鷲１-１-１２,34.571602,135.584503,近鉄南大阪線,近畿日本鉄道,1,D,5,駅データ.jp
3100313,3100313,藤井寺,大阪府,藤井寺市,藤井寺市,藤井寺市岡２-７-１８,34.571669,135.594046,近鉄南大阪線,近畿日本鉄道,1,D,13,駅データ.jp
3100314,3100314,土師ノ里,大阪府,藤井寺市,藤井寺市,藤井寺市道明寺１-１-２８,34.571603,135.615622,近鉄南大阪線,近畿日本鉄道,1,D,5,駅データ.jp
3100315,3100315,道明寺,大阪府,藤井寺市,藤井寺市,藤井寺市道明寺３-２９-１,34.56834,135.620399,近鉄南大阪線|近鉄道明寺線,近畿日本鉄道,2,D,15,駅データ.jp
3100316,3100316,古市,大阪府,羽曳野市,羽曳野市,羽曳野市古市１-１-２２,34.55416,135.609092,近鉄南大阪線|近鉄長野線,近畿日本鉄道,2,D,15,駅データ.jp
3100317,3100317,駒ヶ谷,大阪府,羽曳野市,羽曳野市,大阪府羽曳野市駒ケ谷159-1,34.545751,135.621999,近鉄南大阪線,近畿日本鉄道,1,D,5,駅データ.jp
3100318,3100318,上ノ太子,大阪府,羽曳野市,羽曳野市,羽曳野市飛鳥８１１,34.532974,135.637634,近鉄南大阪線,近畿日本鉄道,1,D,5,駅データ.jp
3100319,3100319,二上山,奈良県,香芝市,香芝市,香芝市畑４-１０６-２,34.53907,135.685974,近鉄南大阪線,近畿日本鉄道,1,D,5,駅データ.jp
3100320,3100320,二上神社口,奈良県,葛城市,葛城市,葛城市加守５４４,34.532104,135.69414,近鉄南大阪線,近畿日本鉄道,1,D,5,駅データ.jp
3100321,3100321,当麻寺,奈良県,葛城市,葛城市,葛城市當麻５４-２,34.516412,135.705897,近鉄南大阪線,近畿日本鉄道,1,D,5,駅データ.jp
3100322,3100322,磐城,奈良県,葛城市,葛城市,葛城市長尾２２０-２,34.511302,135.710869,近鉄南大阪線,近畿日本鉄道,1,D,5,駅データ.jp
3100323,3100323,尺土,奈良県,葛城市,葛城市,葛城市尺土２２８,34.508577,135.721404,近鉄南大阪線|近鉄御所線,近畿日本鉄道,2,D,15,駅データ.jp
3100324,3100324,高田市,奈良県,大和高田市,大和高田市,大和高田市片塩町１７-４,34.507145,135.742119,近鉄南大阪線,近畿日本鉄道,1,D,5,駅データ.jp
3100325,3100325,浮孔,奈良県,大和高田市,大和高田市,大和高田市田井１１,34.498077,135.754749,近鉄南大阪線,近畿日本鉄道,1,D,5,駅データ.jp
3100326,3100326,坊城,奈良県,橿原市,橿原市,橿原市東坊城町２８１-２,34.493577,135.764876,近鉄南大阪線,近畿日本鉄道,1,D,5,駅データ.jp
3100327,3100327,橿原神宮西口,奈良県,橿原市,橿原市,橿原市西池尻町３７６-２,34.486187,135.781372,近鉄南大阪線,近畿日本鉄道,1,D,13,駅データ.jp
3100402,3100402,播磨,三重県,桑名市,桑名市,桑名市大字播磨２５００-３,35.078242,136.674595,養老鉄道養老線,養老鉄道,1,D,5,駅データ.jp
3100403,3100403,下深谷,三重県,桑名市,桑名市,桑名市大字下深谷部２２７９,35.096179,136.661818,養老鉄道養老線,養老鉄道,1,D,5,駅データ.jp
3100404,3100404,下野代,三重県,桑名市,桑名市,桑名市多度町下野代３１６２-３,35.115899,136.647235,養老鉄道養老線,養老鉄道,1,D,5,駅データ.jp
3100405,3100405,多度,三重県,桑名市,桑名市,桑名市多度町小山１８６０-２,35.133855,136.640594,養老鉄道養老線,養老鉄道,1,D,5,駅データ.jp
3100406,3100406,美濃松山,岐阜県,海津市,海津市,海津市南濃町松山古堤２２１,35.160724,136.632644,養老鉄道養老線,養老鉄道,1,D,5,駅データ.jp
3100407,3100407,石津,岐阜県,海津市,海津市,海津市南濃町太田通９２,35.181032,136.627765,養老鉄道養老線,養老鉄道,1,D,5,駅データ.jp
3100408,3100408,美濃山崎,岐阜県,海津市,海津市,海津市南濃町山崎大立２６７,35.198658,136.621595,養老鉄道養老線,養老鉄道,1,D,5,駅データ.jp
3100409,3100409,駒野,岐阜県,海津市,海津市,海津市南濃町駒野横道上６１７-５,35.22385,136.603389,養老鉄道養老線,養老鉄道,1,D,5,駅データ.jp
3100410,3100410,美濃津屋,岐阜県,海津市,海津市,海津市南濃町津屋借畑２６９３-５,35.251532,136.566651,養老鉄道養老線,養老鉄道,1,D,5,駅データ.jp
3100411,3100411,養老,岐阜県,,,養老郡養老町鷲巣白石道１２００,35.28693,136.556739,養老鉄道養老線,養老鉄道,1,D,5,駅データ.jp
3100412,3100412,美濃高田,岐阜県,,,養老郡養老町高田字古宮８４２-４,35.309074,136.563602,養老鉄道養老線,養老鉄道,1,D,5,駅データ.jp
3100413,3100413,烏江,岐阜県,,,養老郡養老町烏江１０７４-１,35.305346,136.592258,養老鉄道養老線,養老鉄道,1,D,5,駅データ.jp
3100414,3100414,大外羽,岐阜県,大垣市,大垣市,大垣市西大外羽３-２８,35.315092,136.597382,養老鉄道養老線,養老鉄道,1,D,5,駅データ.jp
3100415,3100415,友江,岐阜県,大垣市,大垣市,大垣市友江町２２１,35.326501,136.600672,養老鉄道養老線,養老鉄道,1,D,5,駅データ.jp
3100416,3100416,美濃青柳,岐阜県,大垣市,大垣市,大垣市青柳町４２５-１,35.343591,136.603797,養老鉄道養老線,養老鉄道,1,D,5,駅データ.jp
3100417,3100417,西大垣,岐阜県,大垣市,大垣市,大垣市木戸町９１０,35.360298,136.603363,養老鉄道養老線,養老鉄道,1,D,13,駅データ.jp
3100419,3100419,室,岐阜県,大垣市,大垣市,大垣市木戸町１３４-３,35.367272,136.606209,養老鉄道養老線,養老鉄道,1,D,5,駅データ.jp
3100420,3100420,北大垣,岐阜県,大垣市,大垣市,大垣市笠木町７６-３,35.375349,136.601979,養老鉄道養老線,養老鉄道,1,D,13,駅データ.jp
3100421,3100421,東赤坂,岐阜県,,,安八郡神戸町大字中沢字村西１２４-６,35.39414,136.600971,養老鉄道養老線,養老鉄道,1,D,5,駅データ.jp
3100422,3100422,広神戸,岐阜県,,,安八郡神戸町大字神戸字西浦１２２,35.419651,136.602096,養老鉄道養老線,養老鉄道,1,D,5,駅データ.jp
3100423,3100423,北神戸,岐阜県,,,安八郡神戸町大字北一色字別当野５７５-２,35.430013,136.59441,養老鉄道養老線,養老鉄道,1,D,5,駅データ.jp
3100424,3100424,池野,岐阜県,,,揖斐郡池田町池野２５９-４,35.436512,136.578712,養老鉄道養老線,養老鉄道,1,D,5,駅データ.jp
